label	ID1	ID2
-1	P05129	A0A151PQ89
-1	P32249	Q74X22
-1	O15145	A0A154MZ66
-1	Q9UNA0	A0A151PQP2
-1	P42127	Q7CJK6
-1	O94818	A0A0H2W1S5
-1	Q86SJ6	Q74X37
-1	P48436	Q0WHQ4
-1	Q86UD3	Q7CIH6
-1	P68366	Q8CZU8
-1	Q96M86	O34278
-1	P01036	Q0WF52
-1	P48556	Q8CKD2
-1	Q9Y6X3	Q0WEM5
-1	Q14964	Q0WF44
-1	Q86SZ2	Q74YX1
-1	Q6ZV89	A0A0H2W0N2
-1	Q8N766	Q7CHT5
-1	O43181	A0A0H2W626
-1	Q9H0H5	Q9RCC6
-1	Q14773	A0A0H2W8E0
-1	O60684	A0A154S151
-1	B1AM27	Q0WBP7
-1	Q9BRR9	A0A154SZG4
-1	A6NKT7	Q7CGB2
-1	Q9BQ67	Q0WDD8
-1	Q13698	A0A154TD30
-1	P05198	Q7CK77
-1	Q9HCN4	A0T2N2
-1	P50238	Q8D091
-1	Q7Z3E1	Q0WHM1
-1	P78417	Q0WJX2
-1	Q9NPC6	Q8D177
-1	Q8WXI9	A0A151PKH5
-1	Q8N5J4	Q9ZC73
-1	Q96G03	Q8D093
-1	Q96IS3	A0A154MEJ2
-1	Q9NWQ8	Q8CLA5
-1	Q8N6C5	Q0WE71
-1	Q6P1K1	Q8ZCP8
-1	Q8N9W8	Q0WG83
-1	Q567U6	A0A151DBW8
-1	Q8TB96	A0A0H2W1B5
-1	Q08J23	Q0WC28
-1	Q6P1N0	Q8ZHH3
-1	P56915	Q0WFW4
-1	O95626	A0A154RLG6
-1	P47813	P68587
-1	Q8N8Z8	Q8D022
-1	Q9HBM6	A0A154LSU4
-1	Q5SRI9	Q8CK89
-1	O94829	Q8CWH1
-1	Q5T8U3	Q93AB7
-1	P50052	Q7CJD5
-1	P02489	A0A0K1H165
-1	Q149N8	A0A151PQ74
-1	P20929	Q8CKC5
-1	Q02505	A0A154MHT8
-1	O94812	Q0WHI1
-1	Q92530	A0A154M7D4
-1	Q9UNE2	A0A154M4K5
-1	P08571	A0A151PN38
-1	Q9BQ08	Q7CJG2
-1	P37058	A0A0H2W436
-1	Q6P602	Q8ZB88
-1	Q06945	A0A151PMY4
-1	Q15696	Q8ZGA9
-1	Q8TD43	Q7CH34
-1	P33947	Q0WK11
-1	Q76M96	Q0WGC9
-1	Q5TC12	A0A154LTV1
-1	Q96KX0	A0A0H2W8M9
-1	Q9UQ84	A0A154M9G3
-1	Q8N5A0	Q0WDY8
-1	P46776	Q0WGN2
-1	P07911	Q9ZC46
-1	P47974	Q7CFM4
-1	P49006	A0A1U8QF11
-1	P56559	Q74S44
-1	Q9NWH2	A0A0K1H175
-1	O60284	A0A151PKL5
-1	Q6NS38	A0A0H2W9G4
-1	Q15389	A0A151DF28
-1	P40424	Q8D1G1
-1	O14924	Q7CJP1
-1	O75882	Q0WCW1
-1	Q96N58	A0A0H2W8D8
-1	Q9H706	A0A0H2W0U5
-1	Q8TEX9	A0A0H2W7K9
-1	A1L306	A0A151PQQ4
-1	O15541	A0A0H2W0N8
-1	Q8N138	A0A0H2W4G6
-1	O75477	A0A151CYE7
-1	Q3ZAQ7	Q8CLB1
-1	Q8WUZ0	A0A151DBA8
-1	Q6MZM0	Q8CL47
-1	Q9UM73	Q7CIH2
-1	Q96E35	A0A154LQM5
-1	O15016	Q8CLH8
-1	Q8TEW6	Q0WD40
-1	O43379	Q7CKQ9
-1	P15863	Q8CLN8
-1	Q8WVM8	Q7CLB7
-1	O75928	Q8ZAS3
-1	Q9H252	Q0WHD1
-1	Q9NP74	A0A0H2W319
-1	Q14154	A0A0H2VZG0
-1	Q9NSE4	A0A1U8QQL4
-1	Q6IBJ7	Q7CGD2
-1	Q9NZH7	Q7CJI2
-1	A4PIV8	Q0WKN5
-1	Q96S66	P46356
-1	H9KV84	Q8ZJL6
-1	Q9H0U9	Q0WC70
-1	Q13177	Q8ZES5
-1	Q8N8Q9	Q7CK37
-1	Q9HD33	A0A151CWI2
-1	Q9BWT7	Q8CL57
-1	Q8WU79	Q0WIT1
-1	P42285	A0A151PM83
-1	Q9UPQ9	Q8CK83
-1	P16066	Q8CWI3
-1	Q9BX26	A0A154SV98
-1	Q12829	Q8CZL7
-1	P31327	Q0WFN6
-1	Q2QD09	Q8CL81
-1	P24855	A0A154MEY9
-1	Q13438	Q0WBF0
-1	P42857	Q0WFX1
-1	Q5T7W0	A0A154M051
-1	Q9NX20	Q8CZJ6
-1	Q9BZM4	Q7CHS9
-1	P51684	A0A1U8QSX5
-1	Q99795	A0A154SZQ6
-1	Q9Y5Z9	Q7CGM8
-1	O95857	A0A0H2W5W6
-1	Q9NR20	A0A0H2W355
-1	Q9BYE4	Q0WID7
-1	Q07820	Q7CK72
-1	O15027	Q74PK3
-1	P47211	A0A0H2W4Y7
-1	Q9Y646	Q7CGN8
-1	Q9Y2I8	Q7CGX5
-1	P14649	A0A151PPX1
-1	Q9BUB7	A0A151CK12
-1	Q8NCK3	A0A0H2W176
-1	P21127	Q7CKY6
-1	Q8N519	Q8CKE3
-1	Q8WWG1	Q0WCT5
-1	P52198	Q0WD54
-1	Q49A95	Q7CGS2
-1	Q8IYJ1	Q0WGR5
-1	P48739	Q8ZBP7
-1	Q9BYR7	Q0WHG5
-1	Q5VVJ2	A0A154SNE7
-1	Q9Y2T2	A0A154SA94
-1	P26010	Q7ARJ2
-1	Q9ULL4	Q7CJK3
-1	P00734	Q0WA65
-1	Q9Y446	Q8CKY4
-1	G2XKQ0	Q7CH61
-1	P31275	Q0WH84
-1	Q13501	Q8CZH3
-1	O14682	A0A154RMV9
-1	Q9Y616	A0A0H2W5M5
-1	A6QL63	A0A0H2W8X8
-1	O43315	Q7CI88
-1	Q96IQ7	A0A151PRJ0
-1	Q9NP61	Q56987
-1	P53999	Q8D1S3
-1	Q9UJV8	Q7CHR9
-1	Q6P2H3	A0A154S1Z7
-1	Q12774	Q8CZL7
-1	Q6ZSY5	A0A154S405
-1	Q9H0M5	Q8CZZ5
-1	Q9BQS2	Q8D006
-1	Q8N2X6	A0A0H2W3L5
-1	Q96L08	Q8ZAQ5
-1	Q6ICH7	Q7CJT9
-1	Q9NUG4	Q7CIN9
-1	Q8WXA9	P58471
-1	Q5TYX0	A0A0H2W7H7
-1	Q569H2	Q8CZV1
-1	Q86Y46	Q7CHZ5
-1	Q9H6K1	Q93AB4
-1	Q96SW2	A0A151PNU8
-1	Q13085	Q9ZH01
-1	P43360	Q7CIR1
-1	Q9UHM6	Q7CIM0
-1	Q66K80	Q0WCK5
-1	Q6UWE0	O68766
-1	Q9H8M9	A0A154RP40
-1	P13725	Q8ZHP0
-1	Q96EL1	A0A0H2W7H4
-1	Q4G0M1	Q7CL58
-1	O14997	Q74R94
-1	Q9C0G0	A0A151DA60
-1	Q8NEZ5	Q8ZD36
-1	P35523	A0A154S7Q7
-1	A6NK58	A0A0H2W4J5
-1	Q6PKB3	A0A0H2W042
-1	Q96GF1	A0A0H2W4X3
-1	P55042	Q8D180
-1	Q2M1P5	Q8D0V9
-1	Q9H0B3	A0A151PNK4
-1	Q8IW36	Q8CL10
-1	Q9BWX5	A0A0H2W706
-1	Q96R67	A0A154LXI2
-1	Q9NYU1	Q7CJ69
-1	Q504U0	Q7CKF7
-1	Q15544	Q7CFV1
-1	Q9NZD8	Q7CKE0
-1	Q9HCQ7	Q7CJ37
-1	Q99988	Q8CLW2
-1	Q8NCK3	Q7CKQ3
-1	Q16827	Q8ZGC7
-1	Q01524	Q8D088
-1	Q13572	A0A0H2W8G4
-1	Q5TBB8	Q9ZC79
-1	O14511	A0A0H2W141
-1	Q6NUN0	Q0WDG5
-1	X6R3D1	Q0WCE2
-1	Q6NS36	Q0WFG7
-1	O00635	Q7CJB1
-1	P24557	A0A0H2W6D3
-1	Q9Y6I9	A0A151PKL4
-1	Q9NQ88	Q7CJS7
-1	P13928	Q7CJY8
-1	Q86SX3	A0A154SSW9
-1	Q86YW5	A0A0H2W0R1
-1	Q4ZHG4	Q8CZS9
-1	Q6ZWI9	Q8ZC64
-1	P21291	Q0WGA1
-1	Q9NZT1	Q0WDA2
-1	P56202	Q7CI05
-1	Q99661	Q0WEZ7
-1	Q92575	A0A151PNB2
-1	Q01638	Q8D1Q9
-1	Q8TAA3	Q74RV5
-1	O15156	Q8D0K3
-1	Q9Y3C1	E7E5B3
-1	Q9BYX7	Q8ZHF1
-1	Q8NAD7	Q8D110
-1	Q8IWW8	Q7BTV8
-1	Q7Z7L1	A0A0H2W465
-1	Q9BSC4	A0A154T6E0
-1	P52744	P69953
-1	Q96PC2	A0A154T8Z8
-1	Q9BYR7	Q0WD49
-1	Q8IYY4	Q8CLJ0
-1	Q96P53	Q74XS1
-1	O00264	Q8CZL4
-1	Q9BZR6	Q8ZJF2
-1	Q8TF46	Q7CG38
-1	P07738	Q0WEQ1
-1	P25103	Q0WIW8
-1	Q9Y2T3	Q0WIY0
-1	A0PJZ3	Q74Y45
-1	O14926	Q8CKG4
-1	P22748	Q7CJB1
-1	Q96L93	Q7CIY1
-1	Q8N336	Q8CZM4
-1	Q13835	A0A154T580
-1	Q9NRS4	Q0WIN1
-1	Q9BX73	O68718
-1	Q5TEE2	Q8ZG99
-1	Q9C010	Q8ZCB8
-1	Q8N3C0	Q7CH59
-1	A8MXV4	A0A154SPF1
-1	Q17RD7	Q74QU1
-1	C9JR72	Q74RN5
-1	Q13886	Q0WF59
-1	Q9HCT0	A0A154SSZ8
-1	Q14439	Q7CJ86
-1	Q9H8T0	Q74RF9
-1	Q8IZP7	A0A154RP85
-1	B7Z7U6	A0A0H2W3H8
-1	Q92611	Q7CGI3
-1	Q8TEJ3	A0A0K1H0M4
-1	Q16581	Q7CJ31
-1	A6NJU9	A0A154LMT9
-1	Q9H1H9	Q74Y83
-1	Q9H641	Q7CHK7
-1	Q8NCJ5	Q7CIK9
-1	Q9GZM8	Q7CKG7
-1	O75443	Q8D0W2
-1	P42695	A0A154LUR8
-1	Q8IVL8	Q7CJV0
-1	Q13802	A0A154RN48
-1	Q9Y5J7	Q7CHP0
-1	P08263	Q0WED2
-1	P04798	A0A0H2W3H8
-1	O75271	Q74Q23
-1	P51805	Q7CJ41
-1	P26441	A0A151PKI1
-1	Q03060	Q7CHX5
-1	Q8N6P7	A0A0H2W1S0
-1	P48048	A0A154LP06
-1	Q9Y6E3	P69974
-1	P18031	Q7ARH7
-1	Q9XRX5	A0A154MA48
-1	Q86VU5	Q8ZB74
-1	Q9HC58	Q8CLF5
-1	Q9NQ84	A0A154T1F0
-1	Q9Y343	E7E522
-1	P07359	A0A1U8QJ27
-1	Q9NQ30	A0A0H2W1A5
-1	Q562R1	Q0WG10
-1	Q8IVD9	A0A154T6V2
-1	P61088	Q74QN9
-1	P32320	O68704
-1	O95487	Q0WA98
-1	Q92519	Q0WAT7
-1	Q96S16	A0A151CW44
-1	Q96QV1	A0A154SL75
-1	Q05CV4	Q0WAY1
-1	Q96JH7	Q0WBZ0
-1	Q9C0A1	A0A0H2W1H6
-1	Q9H992	A0A154M3G2
-1	O75691	A0A151PPV6
-1	Q969H6	Q8D1G6
-1	Q9BWD7	Q7CKC0
-1	Q6PL24	A0A151PRP0
-1	O15034	Q8ZE38
-1	P47874	Q7CH79
-1	P25090	Q0WET5
-1	P55347	Q0WES8
-1	Q4G0S4	Q8D1G8
-1	Q9NY87	Q8ZFF7
-1	Q5TBA9	Q7CL60
-1	O96014	A0A0H2W1S5
-1	P84077	A0A154MWN3
-1	Q96HL7	A0A154T2M3
-1	Q15573	Q8ZIW2
-1	Q8TDQ7	A0A154SX97
-1	P83881	Q8ZJ03
-1	Q9HCU0	O68702
-1	Q03252	A0A154RLG6
-1	Q9NQT5	Q8ZCA7
-1	Q9Y3B6	Q8CL58
-1	A0A0A0MT22	Q7ARJ8
-1	Q6P4A7	Q0WAH0
-1	Q71SY5	Q0WG39
-1	Q9UNL4	Q7CIQ5
-1	P30455	A0A0H2W731
-1	P18146	Q0WJQ9
-1	Q07864	Q8ZD36
-1	Q8N9N7	Q8CLW6
-1	Q13263	Q0WI64
-1	Q8IUK8	A0A151PQ65
-1	Q53S70	Q8CKY3
-1	Q92967	Q8CZX8
-1	P22415	Q8ZA77
-1	P12109	A0A0H2W5J5
-1	P55809	Q8ZFT9
-1	Q13126	Q7CJV0
-1	Q96A09	Q7CG33
-1	Q7L622	Q7CGM2
-1	P49335	A0A151PL98
-1	P14222	A0A0H2W1T1
-1	Q9BRC7	O34276
-1	Q86U38	Q8CKE2
-1	Q9HAB3	Q7CH70
-1	Q9BYD9	A0A0H2W7P8
-1	Q6P5S7	Q0WB23
-1	Q96Q45	A0A0H2W4V4
-1	Q9Y5W3	Q7CL11
-1	Q6FG85	A0A151PKW6
-1	Q9Y597	Q74U09
-1	Q9C086	Q8ZC32
-1	G3V219	Q7CIY5
-1	P16662	A0A0H2W3A2
-1	Q5VTR2	A0A151PPD2
-1	Q9NQU5	A0A0H2W3M4
-1	Q9UEE9	Q56949
-1	Q70CQ4	O68702
-1	P29320	Q8D0V1
-1	P17927	Q8ZHZ4
-1	Q06547	Q7CIC4
-1	Q93000	Q8ZH37
-1	O14508	Q7CLC8
-1	Q53SM6	A0A1U8QL59
-1	Q59FU6	Q7CHD1
-1	Q9HD20	A0A0H2W3A1
-1	Q6ZVZ8	Q7CGS0
-1	O75618	Q0WE32
-1	P25054	A0A0H2W740
-1	B3KSH4	A0A0H2W5P9
-1	P15882	A0A0H2W647
-1	Q8TDW5	Q7CGG5
-1	O14835	Q7CGM2
-1	Q01518	Q7CK98
-1	P47989	A0A0H2W7P8
-1	Q6PJG2	Q56969
-1	P10074	A0A0H2W5U6
-1	Q1KLZ0	A0A0H2W389
-1	Q86UD1	Q7CHT0
-1	Q9UHA7	A0A0H2W175
-1	Q8WW36	A0A151PL11
-1	Q9BZJ8	A0A0H2W3X6
-1	Q9H3S7	A0A0H2W1N1
-1	Q9BV90	A0A154RVT9
-1	P17600	Q7CH58
-1	P25942	A0A1U8QWI5
-1	Q02833	Q56971
-1	Q5TF85	A0A154MYP2
-1	P57060	A0A154T0C7
-1	Q6P087	Q0WA59
-1	Q96CS2	Q8ZFD5
-1	Q9BXX0	A0A0H2W5A9
-1	Q9P2M1	A0A0H2W1Z7
-1	Q8IVP1	A0A0H2W6N0
-1	O95427	A0A0H2W7W2
-1	P22304	Q0WAK6
-1	P20382	Q8CWI1
-1	P09543	A0A154SDG5
-1	Q9NP64	Q7CJW4
-1	Q9HB21	Q7CJI4
-1	P56856	Q0WA30
-1	Q8TEA1	A0A0H2W7A4
-1	Q9Y2K1	A0A154T3N9
-1	Q86UE4	A0A1U8QHQ0
-1	O75897	A0A0H2W1C3
-1	Q96DE5	Q0WJC4
-1	Q9BZV2	A0A154LX39
-1	Q8IZW8	A0A0H2W376
-1	P26992	A0A154TCK3
-1	Q66K41	A0A0H2W737
-1	P63215	Q0WAX3
-1	Q5JPI9	A0A154LW70
-1	Q8TEX9	A0A151PSF4
-1	Q9H3R0	Q9RI05
-1	Q14807	E7E529
-1	Q9H426	Q7CKH3
-1	O43251	Q8ZJ14
-1	B3KW44	A0A154T266
-1	Q9BSA4	Q7CKF3
-1	Q14327	Q0WB55
-1	Q8N2Z9	Q74VA5
-1	Q8WWB7	A0A0H2W5W5
-1	Q03052	A0A154LR67
-1	Q86UY5	A0A0H2W0A0
-1	Q8IW35	A0A154T4P7
-1	Q9H2J7	Q7CI85
-1	Q8N5G2	A0A154LR95
-1	Q0VAK6	A0A0H2W4C9
-1	Q8NHJ6	Q9RID4
-1	P31629	Q7CJJ9
-1	B9EJG8	P68686
-1	P07737	Q0WJ91
-1	Q9Y574	A0A154LY40
-1	Q9NSB2	Q7CKW9
-1	Q9P243	A5JMI2
-1	O95696	Q93AB5
-1	Q2MKA7	Q8CKU4
-1	Q9BXA9	Q8D1A1
-1	Q96PE5	A0A154S8Q5
-1	Q32ZL2	Q8CZI7
-1	P12955	Q8ZBI2
-1	P68402	Q8ZC94
-1	Q9UL12	A0A154RXF3
-1	Q6ZSS7	A0A0H2W4M9
-1	Q6FGL6	Q0WGN1
-1	Q15131	Q0WJS3
-1	Q96MP8	A0A0K1H0J7
-1	Q9ULV3	Q8ZEI2
-1	P35670	A0A0H2WA64
-1	Q8NBP0	A0A154RSS4
-1	Q5HYK9	Q8CKA1
-1	Q6XYD2	Q7CFV7
-1	P23490	A0A151PLW4
-1	Q96T66	E7E598
-1	Q14894	A0A154T9Q7
-1	Q9H4X1	Q8D0T1
-1	O75943	Q7CFY5
-1	P35749	Q8ZAQ1
-1	Q96RK0	Q8CL13
-1	Q7Z6R9	Q8ZEM1
-1	Q7KZX8	A0A0H2W2J8
-1	O95400	Q0WG83
-1	Q9Y657	Q0WJ85
-1	Q15466	Q0WDB9
-1	O75157	A0A154T0G5
-1	Q14997	Q8CLC3
-1	Q59EK9	Q0WIG0
-1	A6NFR6	Q8D1K5
-1	Q9P2A4	Q8CKW7
-1	Q6UWP8	Q8CKW8
-1	Q5MIZ7	Q8D0S6
-1	A6NIV6	A0A024B8H2
-1	Q9Y210	Q8ZIM0
-1	Q8TCG2	E7E577
-1	P35527	Q7CI23
-1	O00422	Q7CJE7
-1	Q8WWY7	A0A0H2W911
-1	Q9Y6Y9	A0A0H2W2A5
-1	P13667	A0A151CW78
-1	Q7LGA3	A0A154LXT3
-1	Q6ZVZ8	Q7CJ91
-1	O75608	Q7CG05
-1	Q16512	A0A0H2W662
-1	Q7Z2Q7	Q7CHX4
-1	P57721	Q8ZH78
-1	Q8TAM1	A0A151PQ64
-1	Q6V702	A0A1U8QNK9
-1	P53634	Q9RH45
-1	O60890	A0A151PJP6
-1	P47928	Q8CK84
-1	Q9NZI6	Q7CGY3
-1	Q96G28	A0A0H2W653
-1	O75410	A0A154SUI4
-1	O15067	A0A0H2W6A8
-1	Q5VTR2	A0A154LYC8
-1	Q13561	Q0WKG9
-1	Q9C0E2	A0A154RUY9
-1	Q68DY1	A0A0H2W068
-1	Q96E29	Q7CH97
-1	Q9Y2D8	A0A154SFN8
-1	O14979	Q7CIX9
-1	Q96A98	A0A0H2W3Y5
-1	Q14582	A0A0H2W1J7
-1	P08237	A0A0H2W495
-1	Q9HBT8	Q7CGC8
-1	Q9BVV6	Q8ZI60
-1	Q15388	Q0WFN6
-1	Q7Z5M8	O68757
-1	Q6UW63	Q8ZJ90
-1	Q6FGX2	A0A154T9X9
-1	Q9UBS0	Q8D1M7
-1	Q008S8	Q8CLF2
-1	P0DI81	Q74XN2
-1	P48436	Q7CL30
-1	P0C024	A0A151PJG4
-1	Q96PV7	A0A151PPC3
-1	Q16568	A0A154STQ2
-1	Q9BUL5	Q8D0G0
-1	P46821	A0A151PPG4
-1	P34896	Q0WJB3
-1	Q2TAL8	Q8CLV9
-1	Q9H4F8	Q9RI15
-1	Q86XE5	A0A151CVG2
-1	P48167	Q7CLE4
-1	P15309	Q8ZCX8
-1	P98172	Q0WI23
-1	Q86UX6	A0A151PRF9
-1	Q75VX8	Q7CID6
-1	P32322	A0A154SD37
-1	Q7L985	Q8D1E0
-1	Q8WUX2	Q8ZJS0
-1	Q16348	Q0WAI1
-1	Q7Z601	Q0WKM8
-1	Q96JB1	Q8CZF4
-1	P15085	Q7CKG4
-1	Q96EE4	A0A154MFC7
-1	Q9UNU6	Q74Q57
-1	Q9UHF4	A0A0H2W2M2
-1	Q8NBK3	Q7CJW3
-1	Q9Y574	Q0WIJ0
-1	Q9H8M9	Q7CK10
-1	O75177	A0A154LYI1
-1	Q01844	Q7CFQ1
-1	Q9NZ32	Q7CJY4
-1	Q9BQ95	Q74SM3
-1	O43683	A0A1U8QPJ9
-1	P16070	A0A1U8QZ55
-1	Q96S90	Q7CJH9
-1	Q4LE39	A0A154MF77
-1	P41222	Q74UU2
-1	Q401N2	Q8ZGS0
-1	Q8IUC2	Q7CHV5
-1	Q07960	Q0WEQ9
-1	Q8WTQ4	A0A154SNH6
-1	Q9H7P9	Q0WI63
-1	Q17RR3	Q8D0H2
-1	Q14241	Q9ZC71
-1	Q70CQ3	Q7CIE5
-1	Q96F93	Q7CH71
-1	Q15743	Q0WJV0
-1	Q9UHV8	A0A154SQH0
-1	Q86YJ6	Q8CZT6
-1	Q8TAS6	A0A0H2W0M2
-1	P51800	A0A0H2W843
-1	Q8TF61	Q7CIU6
-1	P18031	A0A0H2W7T7
-1	P85299	A0A151D5B2
-1	Q64FK3	A0A0H2W4C7
-1	O15118	Q74PK2
-1	Q99816	Q7CFW9
-1	Q6X4U4	A0A0H2W7Y2
-1	O94788	Q8CKG2
-1	Q9NZJ4	Q7CFS6
-1	Q9Y6E7	Q8D1U4
-1	Q9NX01	Q8D0V3
-1	Q684P5	A0A154RTV5
-1	P81277	A0A0H2W748
-1	Q9NQW6	A0A151PPZ7
-1	O00244	Q0WCM5
-1	Q5T0B9	A0A0H2W7Q0
-1	Q9C0C9	A0A0H2VZ96
-1	Q2NKQ1	Q7CHV5
-1	Q14119	Q7CK11
-1	Q1WWK5	A0A154LPP6
-1	P60370	A0A0H2W436
-1	Q8IUW3	Q8ZIM6
-1	O14929	Q8ZDE1
-1	Q8IXN7	A0A154T1I2
-1	Q9NZU0	Q7CIA0
-1	Q5H9R6	Q7CHV9
-1	Q6ICS0	Q8ZBP7
-1	O75865	Q7CH50
-1	Q5GH77	A0A151PL79
-1	Q9H444	A0A151PRL9
-1	Q6FGT0	Q9X6B1
-1	Q9UNP9	Q74WU7
-1	Q6ICN0	Q0WK33
-1	P15408	Q0WCB5
-1	Q16760	A0A0H2W4Y6
-1	Q9P246	Q7CIE5
-1	Q9UK45	Q0WBJ5
-1	Q2TBA0	Q0WEJ9
-1	Q6PIJ6	Q74SF4
-1	Q9H5X1	Q0WDV8
-1	P34820	Q8CL38
-1	Q6ZS17	Q8ZAM2
-1	Q8NE09	Q0WF55
-1	Q9BSL1	Q7CLB3
-1	Q5QGS0	Q8D1S2
-1	P55771	Q8D1I6
-1	Q9UNW9	Q7CJC1
-1	Q8IZ57	Q7CK93
-1	I4AY87	Q7CGI6
-1	O14523	Q7CHY6
-1	Q5U651	Q0WIG9
-1	Q59GX2	Q7CIM5
-1	P54257	A0A151PMC0
-1	Q4ZHG4	A0A0H2W3L2
-1	B3KY54	Q8D0J9
-1	Q7Z412	C0L7L9
-1	O15245	Q7BTV5
-1	Q08AG5	Q7CID4
-1	P25789	Q8D0B9
-1	Q15102	A0A0H2W844
-1	Q8TAX0	Q7CH44
-1	B4DLD4	Q7CK30
-1	J3JSM9	Q7CIX8
-1	O94910	Q8D0E5
-1	Q13480	Q8ZFS2
-1	O15240	A0A0H2W142
-1	Q92506	Q8CKH7
-1	Q5JSB6	A0A154LR95
-1	Q9H707	A0A154SH16
-1	P51671	A0A154M915
-1	Q9NQR4	Q7CGJ9
-1	O00268	A0A154M351
-1	Q8ND56	Q0WAL2
-1	Q96T21	Q7CGN7
-1	Q13746	A0A0H2W9U8
-1	Q86WV1	Q9Z6F1
-1	Q6ICC9	A0A154S2C1
-1	Q9Y4H2	A0A154RLG6
-1	Q4VB56	A0A1U8QKV4
-1	Q32MQ0	Q8CLC7
-1	B4DY08	Q8CKA2
-1	Q8NDX6	Q8ZIF4
-1	Q86UD5	Q0WDR2
-1	Q8N7B6	Q8ZI65
-1	Q9NQX1	A0A151PJV6
-1	Q96IR7	Q8CKV4
-1	Q15198	A0A151CXU1
-1	O75602	Q7CFT2
-1	Q8IWR1	Q0WGF7
-1	Q8N2I9	Q8D1L0
-1	Q9BV28	A0A154TC98
-1	Q9BY42	A0A154SP01
-1	C3PTT6	Q0WGF1
-1	P22083	Q74QU5
-1	P15391	A0A151PQ51
-1	O95633	Q7CHY0
-1	P40222	Q7CJK5
-1	Q9P2T1	A0A151PL93
-1	Q14469	Q8ZC47
-1	O60333	Q74YH1
-1	Q16570	A0A0H2W4Y6
-1	P41238	A0A154RNW8
-1	Q6UWJ1	A0A0H2W3U9
-1	J3QSH9	A0A154RLD4
-1	Q8NCM2	Q7CG48
-1	Q96AA3	Q0WAU8
-1	P43360	Q7CJ61
-1	Q9NWL6	A0A154M118
-1	O15118	Q7CJA2
-1	Q14524	D6BM07
-1	P01920	A0A0H2W5S2
-1	O00501	A0A0H2W3C9
-1	Q8TDL5	A0A154SRF8
-1	P16150	A0A0H2W4Q4
-1	Q6ZN04	Q0WCC2
-1	Q8NF68	Q7CJB6
-1	A5YM69	Q7CHV2
-1	A8K8V0	Q7CJR6
-1	Q9H461	Q8CLP7
-1	Q29974	A0A154T7G5
-1	P0C7X2	A0A0H2W8L2
-1	O75354	Q8ZC72
-1	Q9C073	A0A151CW67
-1	Q6P1A2	Q0WFQ6
-1	Q8N6N3	A0A0H2W4C7
-1	Q96GC1	Q7CHF1
-1	P10809	A0A154M7G6
-1	P31371	Q0WKN7
-1	P55289	A0A0H2W6V1
-1	Q92729	Q8ZHZ5
-1	D3DPS3	A0A154LZA0
-1	Q9H3D4	A0A154M351
-1	Q5T6H7	A0A151PRU0
-1	P41240	Q0WFW4
-1	Q12851	A0A154LY99
-1	Q96H71	Q0WCV2
-1	Q16600	Q74Q57
-1	Q13051	Q7CFR5
-1	Q96K76	Q0WED8
-1	Q8IU85	Q0WE44
-1	Q15262	P69988
-1	P48051	Q8CLW7
-1	P50454	Q8D0I1
-1	Q9NUT2	A0A0H2W4H4
-1	O75843	Q0WER3
-1	Q6P593	A0A0H2W096
-1	P15814	Q0WB04
-1	Q96LX7	A0A0H2W3M8
-1	P56381	Q7CG19
-1	Q5U5Q3	Q7ARB5
-1	P51693	Q0WJ47
-1	Q5TA82	A0A0H2W9B1
-1	P24046	Q1MVQ2
-1	P31995	Q0WJ94
-1	P55786	Q9ZC80
-1	P58401	A0A0H2W6S8
-1	Q49AH0	Q0WD84
-1	P23582	Q7CJ77
-1	O95257	A0A1U8QQT0
-1	Q96GE4	Q7CKG5
-1	O14798	Q7CGA1
-1	P46926	A0A151PLZ6
-1	P47736	Q0WH56
-1	Q92922	A0A154RNU7
-1	Q9P0N5	Q9ZC71
-1	Q2NL98	A0A154T634
-1	Q8WXF1	A0A154TD60
-1	P52803	Q7CI91
-1	Q96M89	Q8D154
-1	Q8WTU0	Q0WEP7
-1	Q96NY8	Q7CGW5
-1	Q9H6F2	Q0WCN2
-1	P36915	Q0WKB0
-1	Q92838	Q0WHM0
-1	P48546	Q8D1M5
-1	Q06547	A0A154RMV9
-1	P47928	A5JMT8
-1	P35548	A0A154SZY8
-1	Q8N0W3	Q7CJJ9
-1	Q5JVG8	A0A151PNR8
-1	Q6ZUS6	Q7CKA9
-1	O60284	A0A154MM16
-1	O43763	A0A154M3C7
-1	O15527	Q0WEU1
-1	Q8WVV4	Q7CG65
-1	Q8WTW3	Q8CL38
-1	Q5VU13	Q0WA14
-1	O14863	Q8D0S1
-1	Q9H0C5	A0A151PQY7
-1	Q9C0B9	Q0WEM6
-1	Q9NXL9	Q8ZIX1
-1	Q07866	Q8ZHU8
-1	Q8N8M0	Q0WIN4
-1	P30532	A0A151PLS7
-1	Q9UEX5	Q9ZC46
-1	Q8WWU7	Q7CFM3
-1	Q17RA1	A0A151PKK4
-1	Q86W74	A0A151PPT8
-1	Q5T7W7	Q0WA59
-1	Q8N0V3	Q0WHH9
-1	Q8N8Y2	Q8ZBM5
-1	Q7Z6I6	Q7CGW0
-1	P68400	Q8CKH7
-1	Q86VW2	A0A0H2W8K5
-1	O75123	A0A0H2W366
-1	P31151	A0A151PRF8
-1	Q9H6H2	Q74XA5
-1	Q6ISP9	A0A154T4H9
-1	B2RCI8	Q7CL17
-1	A4D161	A0A0H2W1B5
-1	Q9BRL5	Q8ZH75
